league,season,team,game,date,time,result,GF,GA,opponent,xG,xGA,Poss,Formation,"('Performance', 'SoTA')","('Performance', 'GA')","('Performance', 'Saves')","('Performance', 'Save%')","('Performance', 'CS')","('Performance', 'PSxG')","('Performance', 'PSxG+/-')","('Penalty Kicks', 'PKatt')","('Penalty Kicks', 'PKA')","('Penalty Kicks', 'PKsv')","('Penalty Kicks', 'PKm')","('Launched', 'Cmp')","('Launched', 'Att')","('Launched', 'Cmp%')","('Passes', 'Att (GK)')","('Passes', 'Thr')","('Passes', 'Launch%')","('Passes', 'AvgLen')","('Goal Kicks', 'Att')","('Goal Kicks', 'Launch%')","('Goal Kicks', 'AvgLen')","('Crosses', 'Opp')","('Crosses', 'Stp')","('Crosses', 'Stp%')","('Sweeper', '#OPA')","('Sweeper', 'AvgDist')","('Standard', 'Gls')","('Standard', 'Sh')","('Standard', 'SoT')","('Standard', 'SoT%')","('Standard', 'G/Sh')","('Standard', 'G/SoT')","('Standard', 'Dist')","('Standard', 'FK')","('Standard', 'PK')","('Standard', 'PKatt')","('Expected', 'xG')","('Expected', 'npxG')","('Expected', 'npxG/Sh')","('Expected', 'G-xG')","('Expected', 'np:G-xG')","('Total', 'Cmp')","('Total', 'Att')","('Total', 'Cmp%')","('Total', 'TotDist')","('Total', 'PrgDist')","('Short', 'Cmp')","('Short', 'Att')","('Short', 'Cmp%')","('Medium', 'Cmp')","('Medium', 'Att')","('Medium', 'Cmp%')","('Long', 'Cmp')","('Long', 'Att')","('Long', 'Cmp%')","('Ast', '')","('xAG', '')","('xA', '')","('KP', '')","('1/3', '')","('PPA', '')","('CrsPA', '')","('PrgP', '')","('Att', '')","('Pass Types', 'Live')","('Pass Types', 'Dead')","('Pass Types', 'FK')","('Pass Types', 'TB')","('Pass Types', 'Sw')","('Pass Types', 'Crs')","('Pass Types', 'TI')","('Pass Types', 'CK')","('Corner Kicks', 'In')","('Corner Kicks', 'Out')","('Corner Kicks', 'Str')","('Outcomes', 'Cmp')","('Outcomes', 'Off')","('Outcomes', 'Blocks')","('SCA Types', 'SCA')","('SCA Types', 'PassLive')","('SCA Types', 'PassDead')","('SCA Types', 'TO')","('SCA Types', 'Sh')","('SCA Types', 'Fld')","('SCA Types', 'Def')","('GCA Types', 'GCA')","('GCA Types', 'PassLive')","('GCA Types', 'PassDead')","('GCA Types', 'TO')","('GCA Types', 'Sh')","('GCA Types', 'Fld')","('GCA Types', 'Def')","('Tackles', 'Tkl')","('Tackles', 'TklW')","('Tackles', 'Def 3rd')","('Tackles', 'Mid 3rd')","('Tackles', 'Att 3rd')","('Challenges', 'Tkl')","('Challenges', 'Att')","('Challenges', 'Tkl%')","('Challenges', 'Lost')","('Blocks', 'Blocks')","('Blocks', 'Sh')","('Blocks', 'Pass')","('Int', '')","('Tkl+Int', '')","('Clr', '')","('Err', '')","('Poss', '')","('Touches', 'Touches')","('Touches', 'Def Pen')","('Touches', 'Def 3rd')","('Touches', 'Mid 3rd')","('Touches', 'Att 3rd')","('Touches', 'Att Pen')","('Touches', 'Live')","('Take-Ons', 'Att')","('Take-Ons', 'Succ')","('Take-Ons', 'Succ%')","('Take-Ons', 'Tkld')","('Take-Ons', 'Tkld%')","('Carries', 'Carries')","('Carries', 'TotDist')","('Carries', 'PrgDist')","('Carries', 'PrgC')","('Carries', '1/3')","('Carries', 'CPA')","('Carries', 'Mis')","('Carries', 'Dis')","('Receiving', 'Rec')","('Receiving', 'PrgR')","('Performance', 'CrdY')","('Performance', 'CrdR')","('Performance', '2CrdY')","('Performance', 'Fls')","('Performance', 'Fld')","('Performance', 'Off')","('Performance', 'Crs')","('Performance', 'Int')","('Performance', 'TklW')","('Performance', 'PKwon')","('Performance', 'PKcon')","('Performance', 'OG')","('Performance', 'Recov')","('Aerial Duels', 'Won')","('Aerial Duels', 'Lost')","('Aerial Duels', 'Won%')"
,2425,FC Dallas,2024-03-30 Austin-FC Dallas,2024-03-30,19:30:00,L,1,2,Austin,0.7,1.5,33,4-4-2,3,2,1,33.3,0,1.2,-0.8,0,0,0,0,6,12,50.0,22,2,31.8,32.6,8,62.5,48.1,17,0,0.0,3,15.7,1,7,4,57.1,0.14,0.25,18.1,0,0,0,0.7,0.7,0.09,0.3,0.3,221,305,72.5,4018,1834,113,131,86.3,68,80,85.0,33,71,46.5,1,0.6,0.6,5,13,2,1,11,305,256,48,18,3,3,12,17,2,0,2,0,221,1,6,12,11,0,0,0,0,1,2,2,0,0,0,0,0,16,12,10,3,3,9,15,60.0,6,13,5,8,8,24,25,1,33,403,68,162,173,74,13,403,6,5,83.3,0,0.0,179,786,384,5,2,2,18,9,219,11,2,0,0,14,13,1,12,8,12,0,0,0,29,17,11,60.7
,2425,FC Dallas,2024-04-06 St. Louis-FC Dallas,2024-04-06,19:30:00,D,0,0,St. Louis,1.3,1.9,34,3-4-3,7,0,7,100.0,1,1.2,1.2,0,0,0,0,3,12,25.0,15,3,40.0,34.9,16,37.5,37.4,28,0,0.0,0,17.0,0,9,4,44.4,0.0,0.0,19.1,1,0,0,1.3,1.3,0.15,-1.3,-1.3,238,329,72.3,4061,1939,116,139,83.5,77,100,77.0,30,61,49.2,0,1.1,1.1,6,15,3,1,16,329,279,46,12,1,1,6,15,2,1,1,0,238,4,8,15,9,1,1,1,1,2,0,0,0,0,0,0,0,18,13,12,5,1,9,15,60.0,6,12,4,8,10,28,43,0,34,466,97,252,162,55,11,466,16,6,37.5,9,56.3,199,847,395,6,8,2,24,7,234,16,1,0,0,10,13,4,6,10,13,0,0,0,38,6,17,26.1
,2425,FC Dallas,2024-04-13 FC Dallas-Seattle,2024-04-13,19:30:00,D,0,0,Seattle,0.8,1.0,44,3-4-3,2,0,2,100.0,1,0.1,0.1,0,0,0,0,4,12,33.3,24,3,33.3,33.6,11,36.4,32.9,12,1,8.3,0,10.0,0,13,2,15.4,0.0,0.0,18.9,0,0,0,0.8,0.8,0.06,-0.8,-0.8,403,500,80.6,6979,2624,197,218,90.4,157,189,83.1,44,77,57.1,0,0.7,0.6,11,33,5,2,30,500,453,46,11,0,3,17,19,4,2,2,0,403,1,6,24,19,2,0,1,1,1,0,0,0,0,0,0,0,13,7,2,9,2,4,15,26.7,11,10,2,8,10,23,15,1,44,591,59,202,284,106,10,591,12,2,16.7,9,75.0,250,1115,484,6,3,2,12,4,402,30,2,0,0,12,11,1,17,10,7,0,0,0,36,15,15,50.0
,2425,FC Dallas,2024-04-20 Rapids-FC Dallas,2024-04-20,19:30:00,L,1,2,Rapids,1.0,1.8,54,3-4-1-2,4,2,4,50.0,0,0.5,0.5,0,0,0,0,4,9,44.4,21,2,28.6,30.6,7,42.9,39.9,10,0,0.0,3,25.7,1,14,3,21.4,0.07,0.33,18.6,0,0,0,1.0,1.0,0.07,0.0,0.0,440,549,80.1,7484,2866,222,248,89.5,161,194,83.0,45,71,63.4,1,0.5,0.6,8,32,8,2,42,549,488,58,14,0,2,30,26,8,6,2,0,440,3,16,25,16,2,4,2,0,1,2,1,0,1,0,0,0,27,19,16,8,3,9,13,69.2,4,8,5,3,10,37,19,0,54,666,54,205,308,158,26,666,18,9,50.0,8,44.4,378,1867,919,15,13,3,15,6,434,42,3,0,0,13,14,3,30,10,19,0,0,2,43,9,6,60.0
,2425,FC Dallas,2024-04-27 FC Dallas-Dynamo FC,2024-04-27,19:30:00,W,2,0,Dynamo FC,2.3,0.1,55,3-4-3,0,0,0,,1,0.0,0.0,0,0,0,0,1,1,100.0,20,3,5.0,23.7,4,0.0,28.3,1,0,0.0,1,15.7,2,25,5,20.0,0.08,0.4,22.6,2,0,0,2.3,2.3,0.09,-0.3,-0.3,447,521,85.8,7788,2709,211,225,93.8,187,206,90.8,41,70,58.6,2,1.9,1.1,18,50,15,5,46,521,480,40,9,1,2,28,17,9,2,2,0,447,1,6,46,39,3,0,1,2,1,4,4,0,0,0,0,0,12,6,3,2,7,5,13,38.5,8,6,1,5,5,17,11,0,55,609,35,132,269,216,28,609,7,6,85.7,1,14.3,382,1941,921,17,16,3,17,3,444,45,3,0,0,21,9,1,28,5,6,0,0,0,45,8,4,66.7
,2425,FC Dallas,2024-05-04 Toronto FC-FC Dallas,2024-05-04,19:30:00,L,1,3,Toronto FC,0.4,1.4,43,3-4-3,6,3,2,50.0,0,1.9,-1.1,1,0,1,0,1,6,16.7,21,1,19.0,26.2,6,33.3,39.2,8,0,0.0,0,15.3,1,7,2,28.6,0.14,0.5,16.3,1,0,0,0.4,0.4,0.06,0.6,0.6,377,458,82.3,6501,2552,190,212,89.6,152,164,92.7,33,63,52.4,1,0.3,0.4,5,32,5,0,27,458,403,53,16,0,3,7,23,4,2,1,0,377,2,10,14,7,3,0,0,4,0,2,2,0,0,0,0,0,16,13,8,4,4,8,16,50.0,8,16,4,12,6,22,21,0,43,570,63,210,261,106,14,570,18,8,44.4,10,55.6,330,1463,623,14,10,5,16,12,374,26,2,0,0,10,13,2,7,6,13,0,1,0,45,4,14,22.2
,2425,FC Dallas,2024-05-11 FC Dallas-Austin,2024-05-11,19:30:00,W,2,1,Austin,1.4,2.1,35,3-4-3,5,1,4,100.0,0,1.2,0.2,1,1,0,0,8,19,42.1,22,5,54.5,42.2,11,63.6,45.4,31,1,3.2,0,6.8,2,10,3,30.0,0.2,0.67,18.8,0,0,0,1.4,1.4,0.15,0.6,0.6,273,361,75.6,5043,2110,120,139,86.3,124,144,86.1,26,61,42.6,1,1.1,1.0,7,17,3,0,21,361,315,45,15,2,0,4,17,0,0,0,0,273,1,9,16,12,1,0,2,1,0,2,2,0,0,0,0,0,10,5,4,6,0,3,8,37.5,5,13,8,5,12,22,40,0,35,465,95,228,178,64,8,465,4,2,50.0,1,25.0,226,1059,533,8,6,1,9,9,273,21,3,0,0,9,8,1,4,12,5,0,1,0,31,10,13,43.5
,2425,FC Dallas,2024-05-18 Dynamo FC-FC Dallas,2024-05-18,19:30:00,D,1,1,Dynamo FC,0.8,0.8,39,3-4-3,8,1,7,87.5,0,0.8,-0.2,0,0,0,0,2,10,20.0,40,13,20.0,30.3,7,28.6,29.3,12,0,0.0,3,20.7,1,7,3,42.9,0.14,0.33,17.1,0,0,0,0.8,0.8,0.12,0.2,0.2,351,424,82.8,5773,2354,176,197,89.3,118,132,89.4,35,57,61.4,1,0.8,1.3,7,20,8,2,22,424,378,44,17,1,5,5,17,1,0,1,0,351,2,10,13,12,1,0,0,0,0,2,2,0,0,0,0,0,9,6,6,1,2,6,10,60.0,4,13,6,7,8,17,35,1,39,541,86,236,201,105,17,541,20,8,40.0,11,55.0,251,1172,427,1,10,2,15,6,350,22,1,0,0,10,14,2,5,8,6,0,0,0,35,10,10,50.0
,2425,FC Dallas,2024-05-25 FC Dallas-RSL,2024-05-25,19:30:00,D,3,3,RSL,1.6,3.1,40,3-4-3,8,3,5,62.5,0,2.2,-0.8,0,0,0,0,10,19,52.6,32,7,37.5,34.3,11,63.6,43.6,18,1,5.6,1,10.7,3,14,7,50.0,0.21,0.43,19.8,0,0,0,1.6,1.6,0.12,1.4,1.4,357,442,80.8,6498,2798,160,183,87.4,142,159,89.3,44,77,57.1,2,0.9,1.0,10,29,10,2,25,442,398,43,11,1,5,11,12,5,1,1,0,357,1,12,24,21,2,0,0,0,1,4,2,1,0,0,0,1,12,12,3,8,1,5,7,71.4,2,8,3,5,8,20,20,4,40,530,66,201,233,103,18,530,9,4,44.4,5,55.6,260,1568,807,18,14,4,16,12,353,25,4,0,0,12,8,1,11,8,12,0,0,0,39,13,7,65.0
,2425,FC Dallas,2024-05-29 LA Galaxy-FC Dallas,2024-05-29,19:30:00,L,1,3,LA Galaxy,0.6,3.6,43,3-4-3,11,3,7,81.8,0,4.2,1.2,2,1,1,0,4,6,66.7,20,4,25.0,28.6,7,14.3,20.7,9,1,11.1,1,15.5,1,7,5,71.4,0.14,0.2,17.0,0,0,0,0.6,0.6,0.09,0.4,0.4,453,533,85.0,7278,2607,250,264,94.7,170,195,87.2,27,57,47.4,1,0.6,1.1,6,31,9,2,36,533,491,39,13,3,2,8,13,2,0,1,0,453,3,6,14,14,0,0,0,0,0,2,2,0,0,0,0,0,13,10,5,7,1,8,15,53.3,7,14,7,7,3,16,19,1,43,637,68,183,342,115,13,637,14,4,28.6,9,64.3,390,1777,913,11,15,2,14,7,448,36,5,1,1,17,9,3,8,3,10,0,2,0,40,0,8,0.0
,2425,FC Dallas,2024-06-01 LAFC-FC Dallas,2024-06-01,19:30:00,L,0,1,LAFC,0.4,1.5,56,3-4-3,9,1,8,88.9,0,1.5,0.5,0,0,0,0,1,6,16.7,28,5,14.3,23.0,6,33.3,28.5,16,1,6.3,2,16.0,0,9,3,33.3,0.0,0.0,23.2,0,0,0,0.4,0.4,0.04,-0.4,-0.4,561,654,85.8,8331,2944,311,332,93.7,211,244,86.5,23,45,51.1,0,0.3,0.6,7,42,6,1,41,654,615,38,7,1,3,12,21,2,0,1,0,561,1,8,16,13,0,1,0,0,2,0,0,0,0,0,0,0,27,18,14,10,3,19,28,67.9,9,12,4,8,8,35,19,0,56,761,77,255,359,147,7,761,12,6,50.0,6,50.0,281,1307,749,17,11,2,12,12,559,41,4,0,0,10,6,1,12,8,18,0,0,0,41,7,2,77.8
,2425,FC Dallas,2024-06-08 Minnesota Utd-FC Dallas,2024-06-08,19:30:00,D,1,1,Minnesota Utd,0.3,0.6,65,3-4-3,6,1,5,83.3,0,1.3,0.3,0,0,0,0,2,7,28.6,33,6,15.2,23.3,9,22.2,22.6,16,1,6.3,2,16.4,1,9,4,44.4,0.11,0.25,20.4,0,0,0,0.3,0.3,0.03,0.7,0.7,629,744,84.5,9349,3049,345,369,93.5,217,247,87.9,34,72,47.2,1,0.3,0.6,7,35,7,2,27,744,698,41,9,1,3,8,17,4,1,0,0,629,5,7,15,10,2,0,3,0,0,2,0,1,0,1,0,0,8,5,2,5,1,3,9,33.3,6,13,4,9,11,19,19,2,65,832,75,302,440,92,14,832,5,2,40.0,3,60.0,595,2070,1057,7,4,2,13,7,624,27,0,0,0,6,7,5,8,11,5,0,0,0,51,21,15,58.3
,2425,FC Dallas,2024-06-15 FC Dallas-St. Louis,2024-06-15,19:30:00,,,,St. Louis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2425,FC Dallas,2024-06-19 FC Dallas-Minnesota Utd,2024-06-19,19:30:00,,,,Minnesota Utd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2425,FC Dallas,2024-06-22 Seattle-FC Dallas,2024-06-22,19:30:00,,,,Seattle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2425,FC Dallas,2024-06-29 FC Dallas-FC Cincinnati,2024-06-29,19:30:00,,,,FC Cincinnati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2425,FC Dallas,2024-07-04 FC Dallas-Portland Timbers,2024-07-04,19:30:00,,,,Portland Timbers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2425,FC Dallas,2024-07-07 Sporting KC-FC Dallas,2024-07-07,19:30:00,,,,Sporting KC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2425,FC Dallas,2024-07-13 FC Dallas-LA Galaxy,2024-07-13,19:30:00,,,,LA Galaxy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2425,FC Dallas,2024-07-17 FC Dallas-Austin,2024-07-17,19:30:00,,,,Austin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2425,FC Dallas,2024-07-20 NE Revolution-FC Dallas,2024-07-20,19:30:00,,,,NE Revolution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2425,FC Dallas,2024-08-24 D.C. United-FC Dallas,2024-08-24,19:30:00,,,,D.C. United,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2425,FC Dallas,2024-08-31 FC Dallas-Rapids,2024-08-31,19:30:00,,,,Rapids,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2425,FC Dallas,2024-09-07 Vancouver W'caps-FC Dallas,2024-09-07,19:30:00,,,,Vancouver W'caps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2425,FC Dallas,2024-09-18 RSL-FC Dallas,2024-09-18,19:30:00,,,,RSL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2425,FC Dallas,2024-09-21 FC Dallas-LAFC,2024-09-21,19:30:00,,,,LAFC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2425,FC Dallas,2024-09-28 FC Dallas-Orlando City,2024-09-28,19:30:00,,,,Orlando City,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2425,FC Dallas,2024-10-02 SJ Earthquakes-FC Dallas,2024-10-02,19:30:00,,,,SJ Earthquakes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2425,FC Dallas,2024-10-06 Portland Timbers-FC Dallas,2024-10-06,16:00:00,,,,Portland Timbers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2425,FC Dallas,2024-10-19 FC Dallas-Sporting KC,2024-10-19,20:00:00,,,,Sporting KC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2425,Fire,2024-02-24 Philadelphia-Fire,2024-02-24,19:30:00,D,2,2,Philadelphia,1.6,2.1,45,4-2-3-1,6,2,4,66.7,0,2.9,0.9,0,0,0,0,8,19,42.1,17,1,70.6,44.6,7,100.0,52.1,21,2,9.5,0,7.5,2,10,4,40.0,0.2,0.5,16.7,0,0,0,1.6,1.6,0.16,0.4,0.4,314,421,74.6,5241,2246,166,186,89.2,112,135,83.0,28,68,41.2,2,1.5,2.3,8,21,6,2,33,421,378,42,17,2,1,14,12,3,3,0,0,314,1,18,19,16,0,1,2,0,0,4,3,0,0,1,0,0,9,6,5,4,0,6,9,66.7,3,9,3,6,7,16,38,0,45,540,72,189,229,128,19,540,18,10,55.6,7,38.9,250,1245,548,17,11,6,13,11,311,33,2,0,0,12,12,1,14,7,6,0,0,0,55,20,21,48.8
,2425,Fire,2024-03-02 Fire-FC Cincinnati,2024-03-02,19:30:00,L,1,2,FC Cincinnati,1.0,0.9,51,3-4-3,5,2,3,60.0,0,0.6,-1.4,0,0,0,0,4,12,33.3,23,6,39.1,30.9,8,37.5,30.0,15,1,6.7,1,13.2,1,4,0,0.0,0.0,,25.8,0,1,1,1.0,0.3,0.07,0.0,-0.3,398,484,82.2,6981,2497,184,203,90.6,169,190,88.9,38,70,54.3,0,0.2,0.4,3,20,7,1,34,484,439,44,14,1,3,15,16,3,3,0,0,398,1,7,10,7,0,1,1,1,0,2,1,0,0,0,1,0,18,9,8,9,1,10,21,47.6,11,14,3,11,10,28,13,1,51,581,62,185,268,134,13,580,20,7,35.0,12,60.0,322,1522,701,13,15,3,16,6,396,33,3,0,0,16,12,1,15,10,9,1,0,0,49,12,10,54.5
,2425,Fire,2024-03-09 Crew-Fire,2024-03-09,19:30:00,L,1,2,Crew,1.9,1.3,42,4-2-3-1,10,2,8,80.0,0,2.7,0.7,0,0,0,0,6,11,54.5,21,4,28.6,31.3,7,71.4,41.6,17,0,0.0,0,2.5,1,11,2,18.2,0.09,0.5,14.4,0,0,0,1.9,1.9,0.18,-0.9,-0.9,347,438,79.2,5614,2277,178,189,94.2,136,162,84.0,25,60,41.7,1,1.5,1.0,7,9,9,1,27,438,391,46,14,3,3,19,17,5,5,0,0,347,1,10,19,16,0,0,2,0,1,2,1,0,0,1,0,0,24,14,13,9,2,11,26,42.3,15,14,4,10,14,38,30,0,42,573,84,248,228,105,20,573,18,11,61.1,7,38.9,356,1576,619,12,10,2,20,3,346,27,2,0,0,10,9,1,19,14,14,0,0,0,44,13,8,61.9
,2425,Fire,2024-03-16 Fire-CF Montréal,2024-03-16,13:00:00,W,4,3,CF Montréal,2.2,3.0,61,4-2-3-1,4,3,1,75.0,0,3.1,0.1,2,2,0,0,0,5,0.0,14,3,35.7,33.3,5,0.0,18.2,5,1,20.0,2,19.5,4,21,9,42.9,0.14,0.33,19.4,1,1,1,2.2,1.4,0.07,1.8,1.6,508,632,80.4,8697,2660,235,264,89.0,215,249,86.3,43,84,51.2,3,1.2,1.8,16,45,10,3,49,632,573,54,16,3,3,30,20,9,6,1,0,508,5,12,43,32,4,2,2,3,0,8,6,0,0,1,1,0,16,13,7,6,3,9,16,56.3,7,6,1,5,10,26,7,0,61,743,24,164,370,215,35,742,18,6,33.3,12,66.7,410,2344,1244,21,14,4,20,6,506,49,3,0,0,14,16,5,30,10,13,1,2,0,64,18,7,72.0
,2425,Fire,2024-03-23 NE Revolution-Fire,2024-03-23,14:00:00,D,1,1,NE Revolution,0.9,1.5,36,4-2-3-1,4,1,3,75.0,0,1.3,0.3,0,0,0,0,3,14,21.4,21,5,38.1,33.9,9,66.7,40.7,17,0,0.0,2,17.0,1,9,2,22.2,0.11,0.5,19.1,1,0,0,0.9,0.9,0.1,0.1,0.1,271,378,71.7,4235,1713,143,167,85.6,84,112,75.0,28,62,45.2,1,0.7,0.7,6,16,5,0,23,378,329,47,20,0,0,10,13,3,0,3,0,271,2,5,14,12,0,1,0,1,0,2,2,0,0,0,0,0,16,13,9,6,1,8,16,50.0,8,15,6,9,8,24,22,1,36,492,58,170,245,86,17,492,17,7,41.2,7,41.2,274,1451,727,11,15,6,16,12,269,23,4,0,0,13,22,2,10,8,13,0,0,0,51,7,12,36.8
,2425,Fire,2024-03-31 Atlanta Utd-Fire,2024-03-31,15:30:00,L,0,3,Atlanta Utd,0.7,2.7,49,4-2-3-1,7,3,4,57.1,0,2.9,-0.1,0,0,0,0,2,5,40.0,18,3,16.7,28.9,8,25.0,27.6,12,0,0.0,1,20.5,0,11,3,27.3,0.0,0.0,20.0,1,0,0,0.7,0.7,0.06,-0.7,-0.7,422,516,81.8,7103,2266,212,229,92.6,149,178,83.7,45,69,65.2,0,0.6,0.7,8,31,6,0,46,516,470,44,9,3,7,16,19,4,3,0,0,422,2,11,17,13,0,3,0,1,0,0,0,0,0,0,0,0,21,11,11,9,1,15,28,53.6,13,18,7,11,9,30,15,0,49,618,48,160,288,174,16,618,10,8,80.0,2,20.0,362,1705,908,16,9,3,13,10,414,45,1,1,0,5,8,2,16,9,11,0,0,0,55,5,11,31.3
,2425,Fire,2024-04-06 Fire-Dynamo FC,2024-04-06,19:30:00,W,2,1,Dynamo FC,1.4,1.0,41,4-2-3-1,4,1,3,75.0,0,1.3,0.3,0,0,0,0,6,13,46.2,24,5,29.2,35.8,12,50.0,43.2,14,2,14.3,0,9.3,2,7,5,71.4,0.14,0.2,26.7,0,1,1,1.4,0.7,0.09,0.6,0.3,315,423,74.5,6192,2440,105,131,80.2,146,166,88.0,48,86,55.8,1,0.5,0.7,5,21,5,0,28,423,365,57,11,2,1,15,27,5,4,0,0,315,1,5,12,8,1,0,0,1,2,4,2,1,0,0,1,0,23,18,7,13,3,10,23,43.5,13,14,4,10,9,32,19,1,41,534,68,216,225,99,19,533,23,6,26.1,13,56.5,243,1386,607,16,9,7,15,4,314,28,1,0,0,14,12,1,15,9,18,1,0,0,47,13,13,50.0
